title,prize,amount,year,link,genre,film_length,animation,film_stage,latin,torrent_search,youtube_search
Minari,US Dramatic Grand Jury Prize,1,2020,https://en.m.wikipedia.org//wiki/Minari_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Minari%202020,https://www.youtube.com/results?search_query=Minari+2020
Minari,US Dramatic Audience Award,1,2020,https://en.m.wikipedia.org//wiki/Minari_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Minari%202020,https://www.youtube.com/results?search_query=Minari+2020
The 40-Year-Old Version,US Dramatic Directing Award,1,2020,https://en.m.wikipedia.org//wiki/The_40-Year-Old_Version,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%2040-Year-Old%20Version%202020,https://www.youtube.com/results?search_query=The+40-Year-Old+Version+2020
Nine Days,US Dramatic Waldo Salt Screenwriting Award,1,2020,https://en.m.wikipedia.org//wiki/Nine_Days_(film),dramatic,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Nine%20Days%202020,https://www.youtube.com/results?search_query=Nine+Days+2020
Charm City Kings,US Dramatic Special Jury Award for Ensemble Cast,1,2020,https://en.m.wikipedia.org//wiki/Charm_City_Kings,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Charm%20City%20Kings%202020,https://www.youtube.com/results?search_query=Charm+City+Kings+2020
Shirley,US Dramatic Special Jury Award: Auteur Filmmaking,1,2020,https://en.m.wikipedia.org//wiki/Shirley_(2020_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Shirley%202020,https://www.youtube.com/results?search_query=Shirley+2020
Never Rarely Sometimes Always,US Dramatic Special Jury Award: Neo-Realism,1,2020,https://en.m.wikipedia.org//wiki/Never_Rarely_Sometimes_Always,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Never%20Rarely%20Sometimes%20Always%202020,https://www.youtube.com/results?search_query=Never+Rarely+Sometimes+Always+2020
Boys State,US Documentary Grand Jury Prize,1,2020,https://en.m.wikipedia.org//wiki/Boys_State_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Boys%20State%202020,https://www.youtube.com/results?search_query=Boys+State+2020
Crip Camp,US Documentary Audience Award,1,2020,https://en.m.wikipedia.org//wiki/Crip_Camp,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Crip%20Camp%202020,https://www.youtube.com/results?search_query=Crip+Camp+2020
Time,US Documentary Directing,1,2020,https://en.m.wikipedia.org//wiki/Time_(2020_film),documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Time%202020,https://www.youtube.com/results?search_query=Time+2020
Welcome to Chechnya,US Documentary Special Jury Award for Editing,1,2020,https://en.m.wikipedia.org//wiki/Welcome_to_Chechnya,documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=Welcome%20to%20Chechnya%202020,https://www.youtube.com/results?search_query=Welcome+to+Chechnya+2020
Dick Johnson Is Dead,US Documentary Special Jury Award for Innovation in Non-fiction Storytelling,1,2020,https://en.m.wikipedia.org//wiki/Dick_Johnson_Is_Dead,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Dick%20Johnson%20Is%20Dead%202020,https://www.youtube.com/results?search_query=Dick+Johnson+Is+Dead+2020
Feels Good Man,US Documentary Special Jury Award for Emerging Filmmaker,1,2020,https://en.m.wikipedia.org//wiki/Feels_Good_Man,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Feels%20Good%20Man%202020,https://www.youtube.com/results?search_query=Feels+Good+Man+2020
The Fight,US Documentary Special Jury Award for Social Impact Filmmaking,1,2020,https://en.m.wikipedia.org//wiki/The_Fight_(2020_film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Fight%202020,https://www.youtube.com/results?search_query=The+Fight+2020
"Yalda, a Night for Forgiveness",World Cinema Dramatic Grand Jury Prize,1,2020,"https://en.m.wikipedia.org//wiki/Yalda,_a_Night_for_Forgiveness",dramatic,,,,,"https://rutracker.org/forum/tracker.php?nm=Yalda,%20a%20Night%20for%20Forgiveness%202020","https://www.youtube.com/results?search_query=Yalda,+a+Night+for+Forgiveness+2020"
Identifying Features,World Cinema Dramatic Audience Award,1,2020,https://en.m.wikipedia.org//wiki/Identifying_Features,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Identifying%20Features%202020,https://www.youtube.com/results?search_query=Identifying+Features+2020
Cuties,World Cinema Dramatic Directing,1,2020,https://en.m.wikipedia.org//wiki/Cuties,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=Cuties%202020,https://www.youtube.com/results?search_query=Cuties+2020
Surge,World Cinema Dramatic Special Jury Award for Acting,1,2020,https://en.m.wikipedia.org//wiki/Surge_(2020_British_film),dramatic,,,acting,,https://rutracker.org/forum/tracker.php?nm=Surge%202020,https://www.youtube.com/results?search_query=Surge+2020
"This Is Not a Burial, It's a Resurrection",World Cinema Dramatic Special Jury Award for Visionary Filmmaking,1,2020,"https://en.m.wikipedia.org//wiki/This_Is_Not_a_Burial,_It%27s_a_Resurrection",dramatic,,,,,"https://rutracker.org/forum/tracker.php?nm=This%20Is%20Not%20a%20Burial,%20It%27s%20a%20Resurrection%202020","https://www.youtube.com/results?search_query=This+Is+Not+a+Burial,+It%27s+a+Resurrection+2020"
Identifying Features,World Cinema Dramatic Special Jury Award for Best Screenplay,1,2020,,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Identifying%20Features%202020,https://www.youtube.com/results?search_query=Identifying+Features+2020
Epicentro,World Cinema Documentary Grand Jury Prize,1,2020,https://en.m.wikipedia.org//wiki/Epicentro,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Epicentro%202020,https://www.youtube.com/results?search_query=Epicentro+2020
The Reason I Jump,World Cinema Documentary Audience Award,1,2020,https://en.m.wikipedia.org//wiki/The_Reason_I_Jump,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Reason%20I%20Jump%202020,https://www.youtube.com/results?search_query=The+Reason+I+Jump+2020
The Earth Is Blue as an Orange,World Cinema Documentary Directing,1,2020,https://en.m.wikipedia.org//wiki/The_Earth_Is_Blue_as_an_Orange,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=The%20Earth%20Is%20Blue%20as%20an%20Orange%202020,https://www.youtube.com/results?search_query=The+Earth+Is+Blue+as+an+Orange+2020
The Painter and the Thief,World Cinema Documentary Special Jury Award for Creative Storytelling,1,2020,https://en.m.wikipedia.org//wiki/The_Painter_and_the_Thief,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Painter%20and%20the%20Thief%202020,https://www.youtube.com/results?search_query=The+Painter+and+the+Thief+2020
"Acasă, My Home",World Cinema Documentary Special Jury Award for Cinematography,1,2020,"https://en.m.wikipedia.org//wiki/Acas%C4%83,_My_Home",documentary,,,,,"https://rutracker.org/forum/tracker.php?nm=Acasă,%20My%20Home%202020","https://www.youtube.com/results?search_query=Acasă,+My+Home+2020"
Softie,World Cinema Documentary Special Jury Award for Editing,1,2020,https://en.m.wikipedia.org//wiki/Softie_(2020_film),documentary,,,editing,,https://rutracker.org/forum/tracker.php?nm=Softie%202020,https://www.youtube.com/results?search_query=Softie+2020
So What if the Goats Die,Short Film Grand Jury Prize,1,2020,,,short,,,,https://rutracker.org/forum/tracker.php?nm=So%20What%20if%20the%20Goats%20Die%202020,https://www.youtube.com/results?search_query=So+What+if+the+Goats+Die+2020
Ship: A Visual Poem,Short Film Jury Award,1,2020,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Ship:%20A%20Visual%20Poem%202020,https://www.youtube.com/results?search_query=Ship:+A+Visual+Poem+2020
The Devil’s Harmony,Short Film Jury Award,1,2020,,,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Devil’s%20Harmony%202020,https://www.youtube.com/results?search_query=The+Devil’s+Harmony+2020
John Was Trying to Contact Aliens,Short Film Jury Award,1,2020,,,short,,,,https://rutracker.org/forum/tracker.php?nm=John%20Was%20Trying%20to%20Contact%20Aliens%202020,https://www.youtube.com/results?search_query=John+Was+Trying+to+Contact+Aliens+2020
Daughter,Short Film Jury Award,1,2020,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Daughter%202020,https://www.youtube.com/results?search_query=Daughter+2020
I Carry You With Me,NEXT Audience Award,1,2020,https://en.m.wikipedia.org//wiki/I_Carry_You_With_Me,,,,,,https://rutracker.org/forum/tracker.php?nm=I%20Carry%20You%20With%20Me%202020,https://www.youtube.com/results?search_query=I+Carry+You+With+Me+2020
I Carry You With Me,NEXT Innovator Award,1,2020,,,,,,,https://rutracker.org/forum/tracker.php?nm=I%20Carry%20You%20With%20Me%202020,https://www.youtube.com/results?search_query=I+Carry+You+With+Me+2020
Tesla,Alfred P. Sloan Feature Film Prize,1,2020,https://en.m.wikipedia.org//wiki/Tesla_(2020_film),,,,,,https://rutracker.org/forum/tracker.php?nm=Tesla%202020,https://www.youtube.com/results?search_query=Tesla+2020
CODA,U.S. Grand Jury Prize: Dramatic Competition,1,2021,https://en.m.wikipedia.org//wiki/CODA_(2021_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=CODA%202021,https://www.youtube.com/results?search_query=CODA+2021
Summer of Soul,U.S. Grand Jury Prize: Documentary Competition,1,2021,"https://en.m.wikipedia.org//wiki/Summer_of_Soul_(...Or,_When_the_Revolution_Could_Not_Be_Televised)",documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Summer%20of%20Soul%202021,https://www.youtube.com/results?search_query=Summer+of+Soul+2021
Hive,World Cinema Grand Jury Prize: Dramatic Competition,1,2021,https://en.m.wikipedia.org//wiki/Hive_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Hive%202021,https://www.youtube.com/results?search_query=Hive+2021
Flee,World Cinema Grand Jury Prize: Documentary Competition,1,2021,https://en.m.wikipedia.org//wiki/Flee_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Flee%202021,https://www.youtube.com/results?search_query=Flee+2021
CODA,Audience Award: U.S.Dramatic,1,2021,https://en.m.wikipedia.org//wiki/CODA_(2021_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=CODA%202021,https://www.youtube.com/results?search_query=CODA+2021
Summer of Soul,Audience Award: U.S. Documentary,1,2021,"https://en.m.wikipedia.org//wiki/Summer_of_Soul_(...Or,_When_the_Revolution_Could_Not_Be_Televised)",documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Summer%20of%20Soul%202021,https://www.youtube.com/results?search_query=Summer+of+Soul+2021
Hive,Audience Award: World Cinema Dramatic,1,2021,,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Hive%202021,https://www.youtube.com/results?search_query=Hive+2021
Writing with Fire,Audience Award: World Cinema Documentary,1,2021,https://en.m.wikipedia.org//wiki/Writing_with_Fire,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Writing%20with%20Fire%202021,https://www.youtube.com/results?search_query=Writing+with+Fire+2021
"Ma Belle, My Beauty",Audience Award: NEXT,1,2021,,,,,,,"https://rutracker.org/forum/tracker.php?nm=Ma%20Belle,%20My%20Beauty%202021","https://www.youtube.com/results?search_query=Ma+Belle,+My+Beauty+2021"
CODA,Directing Award: U.S. Dramatic,1,2021,https://en.m.wikipedia.org//wiki/CODA_(2021_film),dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=CODA%202021,https://www.youtube.com/results?search_query=CODA+2021
Users,Directing Award: U.S. Documentary,1,2021,,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Users%202021,https://www.youtube.com/results?search_query=Users+2021
Hive,Directing Award: World Cinema Dramatic,1,2021,,dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=Hive%202021,https://www.youtube.com/results?search_query=Hive+2021
Sabaya,Directing Award: World Cinema Documentary,1,2021,,documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Sabaya%202021,https://www.youtube.com/results?search_query=Sabaya+2021
On the Count of Three,Waldo Salt Screenwriting Award,1,2021,https://en.m.wikipedia.org//wiki/On_the_Count_of_Three,,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=On%20the%20Count%20of%20Three%202021,https://www.youtube.com/results?search_query=On+the+Count+of+Three+2021
Homeroom,Jonathan Oppenheim Editing Award,1,2021,https://en.m.wikipedia.org//wiki/Homeroom_(2021_film),,,,editing,,https://rutracker.org/forum/tracker.php?nm=Homeroom%202021,https://www.youtube.com/results?search_query=Homeroom+2021
Cryptozoo,NEXT Innovator Award,1,2021,https://en.m.wikipedia.org//wiki/Cryptozoo,,,,,,https://rutracker.org/forum/tracker.php?nm=Cryptozoo%202021,https://www.youtube.com/results?search_query=Cryptozoo+2021
CODA,U.S. Dramatic Special Jury Award for Ensemble Cast,1,2021,https://en.m.wikipedia.org//wiki/CODA_(2021_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=CODA%202021,https://www.youtube.com/results?search_query=CODA+2021
Jockey,U.S. Dramatic Special Jury Award,1,2021,https://en.m.wikipedia.org//wiki/Jockey_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Jockey%202021,https://www.youtube.com/results?search_query=Jockey+2021
Cusp,U.S. Documentary Special Jury Award,1,2021,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Cusp%202021,https://www.youtube.com/results?search_query=Cusp+2021
"All Light, Everywhere",U.S. Documentary Special Jury Award,1,2021,"https://en.m.wikipedia.org//wiki/All_Light,_Everywhere",documentary,,,,,"https://rutracker.org/forum/tracker.php?nm=All%20Light,%20Everywhere%202021","https://www.youtube.com/results?search_query=All+Light,+Everywhere+2021"
President,World Cinema Documentary Special Jury Award,1,2021,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=President%202021,https://www.youtube.com/results?search_query=President+2021
Writing with Fire,World Cinema Documentary Special Jury Award,1,2021,https://en.m.wikipedia.org//wiki/Writing_with_Fire,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Writing%20with%20Fire%202021,https://www.youtube.com/results?search_query=Writing+with+Fire+2021
Luzzu,World Cinema Dramatic Special Jury Award,1,2021,https://en.m.wikipedia.org//wiki/Luzzu_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Luzzu%202021,https://www.youtube.com/results?search_query=Luzzu+2021
One for the Road,World Cinema Dramatic Special Jury Award,1,2021,https://en.m.wikipedia.org//wiki/One_for_the_Road_(2021_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=One%20for%20the%20Road%202021,https://www.youtube.com/results?search_query=One+for+the+Road+2021
Lizard,Short Film Grand Jury Prize,1,2021,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Lizard%202021,https://www.youtube.com/results?search_query=Lizard+2021
The Touch of the Master's Hand,Short Film Jury Award,1,2021,,,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Touch%20of%20the%20Master%27s%20Hand%202021,https://www.youtube.com/results?search_query=The+Touch+of+the+Master%27s+Hand+2021
Bambirak,Short Film Jury Award,1,2021,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Bambirak%202021,https://www.youtube.com/results?search_query=Bambirak+2021
Don't Go Tellin' Your Momma,Short Film Jury Award,1,2021,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Don%27t%20Go%20Tellin%27%20Your%20Momma%202021,https://www.youtube.com/results?search_query=Don%27t+Go+Tellin%27+Your+Momma+2021
Souvenir Souvenir,Short Film Jury Award,1,2021,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Souvenir%20Souvenir%202021,https://www.youtube.com/results?search_query=Souvenir+Souvenir+2021
Wiggle Room,Short Film Special Jury Award for Acting,1,2021,,,short,,acting,,https://rutracker.org/forum/tracker.php?nm=Wiggle%20Room%202021,https://www.youtube.com/results?search_query=Wiggle+Room+2021
The Criminals,Short Film Special Jury Award for Screenwriting,1,2021,,,short,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=The%20Criminals%202021,https://www.youtube.com/results?search_query=The+Criminals+2021
Son of Monarchs,Alfred P. Sloan Feature Film Prize,1,2021,https://en.m.wikipedia.org//wiki/Son_of_Monarchs,,,,,,https://rutracker.org/forum/tracker.php?nm=Son%20of%20Monarchs%202021,https://www.youtube.com/results?search_query=Son+of+Monarchs+2021
Philly D.A.,Sundance Institute/Amazon Studios Producers Award for Nonfiction,1,2021,,,,,,,https://rutracker.org/forum/tracker.php?nm=Philly%20D.A.%202021,https://www.youtube.com/results?search_query=Philly+D.A.+2021
Run,Sundance Institute/Amazon Studios Producers Award for Fiction,1,2021,,,,,,,https://rutracker.org/forum/tracker.php?nm=Run%202021,https://www.youtube.com/results?search_query=Run+2021
Sundance Institute/Adobe Mentorship Award for Editing Nonfiction - Juli Vizza,Sundance Institute/Adobe Mentorship Award for Editing Nonfiction,1,2021,,,,,editing,,https://rutracker.org/forum/tracker.php?nm=Sundance%20Institute/Adobe%20Mentorship%20Award%20for%20Editing%20Nonfiction%20-%20Juli%20Vizza%202021,https://www.youtube.com/results?search_query=Sundance+Institute/Adobe+Mentorship+Award+for+Editing+Nonfiction+-+Juli+Vizza+2021
Sundance Institute/Adobe Mentorship Award for Editing Fiction - Terilyn Shropshire,Sundance Institute/Adobe Mentorship Award for Editing Fiction,1,2021,,,,,editing,,https://rutracker.org/forum/tracker.php?nm=Sundance%20Institute/Adobe%20Mentorship%20Award%20for%20Editing%20Fiction%20-%20Terilyn%20Shropshire%202021,https://www.youtube.com/results?search_query=Sundance+Institute/Adobe+Mentorship+Award+for+Editing+Fiction+-+Terilyn+Shropshire+2021
